respondent_id,timestamp,j_position,j_abbr,j_full_name,d20_n_papers,d20_n_first_author,d20_year_first,d20_total_citations,d20_avg_cit,d20_avg_age_of_papers
345,2024-01-04T15:15:45Z,6,p,Population,8,NA,2013,75,9.375,5.5
345,2024-01-04T15:15:45Z,7,imr,international migration review,8,NA,2013,75,9.375,5.5
310,2024-01-04T16:35:07Z,1,pdr,Population and Development Review,11,4,2018,130,11.818181818181818,2.5454545454545454
310,2024-01-04T16:35:07Z,2,ps,Population Studies,11,4,2018,130,11.818181818181818,2.5454545454545454
310,2024-01-04T16:35:07Z,3,d,Demography,11,4,2018,130,11.818181818181818,2.5454545454545454
310,2024-01-04T16:35:07Z,4,psp,"Population, Space and Place",11,4,2018,130,11.818181818181818,2.5454545454545454
310,2024-01-04T16:35:07Z,5,imr,international migration review,11,4,2018,130,11.818181818181818,2.5454545454545454
310,2024-01-04T16:35:07Z,6,sfp,Studies in Family Planning,11,4,2018,130,11.818181818181818,2.5454545454545454
310,2024-01-04T16:35:07Z,7,ejp,European Journal of Population,11,4,2018,130,11.818181818181818,2.5454545454545454
14,2024-01-04T21:42:11Z,1,pdr,Population and Development Review,5,1,2014,83,16.6,5.4
14,2024-01-04T21:42:11Z,2,d,Demography,5,1,2014,83,16.6,5.4
14,2024-01-04T21:42:11Z,3,jmf,Journal of Marriage and Family,5,1,2014,83,16.6,5.4
14,2024-01-04T21:42:11Z,4,dr,Demographic Research,5,1,2014,83,16.6,5.4
14,2024-01-04T21:42:11Z,5,p,Population,5,1,2014,83,16.6,5.4
14,2024-01-04T21:42:11Z,6,prpr,Population Research and Policy Review,5,1,2014,83,16.6,5.4
14,2024-01-04T21:42:11Z,7,ejp,European Journal of Population,5,1,2014,83,16.6,5.4
410,2024-01-05T08:56:11Z,1,d,Demography,4,4,2019,21,5.25,2.25
410,2024-01-05T08:56:11Z,2,pdr,Population and Development Review,4,4,2019,21,5.25,2.25
410,2024-01-05T08:56:11Z,3,dr,Demographic Research,4,4,2019,21,5.25,2.25
410,2024-01-05T08:56:11Z,4,ps,Population Studies,4,4,2019,21,5.25,2.25
410,2024-01-05T08:56:11Z,5,pnas,Proceedings of the National Academy of Sciences,4,4,2019,21,5.25,2.25
410,2024-01-05T08:56:11Z,6,pdr,Population and Development Review,4,4,2019,21,5.25,2.25
410,2024-01-05T08:56:11Z,7,jmf,Journal of Marriage and Family,4,4,2019,21,5.25,2.25
371,2024-01-05T09:02:55Z,1,d,Demography,6,NA,2019,61,10.166666666666666,2.5
371,2024-01-05T09:02:55Z,2,pdr,Population and Development Review,6,NA,2019,61,10.166666666666666,2.5
371,2024-01-05T09:02:55Z,3,ps,Population Studies,6,NA,2019,61,10.166666666666666,2.5
371,2024-01-05T09:02:55Z,4,dr,Demographic Research,6,NA,2019,61,10.166666666666666,2.5
371,2024-01-05T09:02:55Z,5,ejp,European Journal of Population,6,NA,2019,61,10.166666666666666,2.5
392,2024-01-05T09:52:46Z,1,d,Demography,4,4,2020,11,2.75,2.25
392,2024-01-05T09:52:46Z,2,ps,Population Studies,4,4,2020,11,2.75,2.25
392,2024-01-05T09:52:46Z,3,pdr,Population and Development Review,4,4,2020,11,2.75,2.25
392,2024-01-05T09:52:46Z,4,eje,European Journal of Epidemiology,4,4,2020,11,2.75,2.25
392,2024-01-05T09:52:46Z,5,ejp,European Journal of Population,4,4,2020,11,2.75,2.25
392,2024-01-05T09:52:46Z,6,ije,International Journal of Epidemiology,4,4,2020,11,2.75,2.25
392,2024-01-05T09:52:46Z,7,dr,Demographic Research,4,4,2020,11,2.75,2.25
209,2024-01-05T13:32:56Z,1,d,Demography,12,6,2014,100,8.333333333333334,2.9166666666666665
209,2024-01-05T13:32:56Z,2,pdr,Population and Development Review,12,6,2014,100,8.333333333333334,2.9166666666666665
209,2024-01-05T13:32:56Z,3,jmf,Journal of Marriage and Family,12,6,2014,100,8.333333333333334,2.9166666666666665
209,2024-01-05T13:32:56Z,4,ejp,European Journal of Population,12,6,2014,100,8.333333333333334,2.9166666666666665
209,2024-01-05T13:32:56Z,5,ps,Population Studies,12,6,2014,100,8.333333333333334,2.9166666666666665
209,2024-01-05T13:32:56Z,6,dr,Demographic Research,12,6,2014,100,8.333333333333334,2.9166666666666665
209,2024-01-05T13:32:56Z,7,prpr,Population Research and Policy Review,12,6,2014,100,8.333333333333334,2.9166666666666665
118,2024-01-05T14:04:31Z,1,p,Population,3,1,2018,7,2.3333333333333335,2.6666666666666665
118,2024-01-05T14:04:31Z,2,dr,Demographic Research,3,1,2018,7,2.3333333333333335,2.6666666666666665
118,2024-01-05T14:04:31Z,3,ejp,European Journal of Population,3,1,2018,7,2.3333333333333335,2.6666666666666665
118,2024-01-05T14:04:31Z,4,ps,Population Studies,3,1,2018,7,2.3333333333333335,2.6666666666666665
118,2024-01-05T14:04:31Z,5,d,Demography,3,1,2018,7,2.3333333333333335,2.6666666666666665
118,2024-01-05T14:04:31Z,6,pdr,Population and Development Review,3,1,2018,7,2.3333333333333335,2.6666666666666665
47,2024-01-05T14:20:25Z,1,pdr,Population and Development Review,5,1,2014,89,17.8,6.6
47,2024-01-05T14:20:25Z,2,d,Demography,5,1,2014,89,17.8,6.6
47,2024-01-05T14:20:25Z,3,ps,Population Studies,5,1,2014,89,17.8,6.6
47,2024-01-05T14:20:25Z,4,p,Population,5,1,2014,89,17.8,6.6
47,2024-01-05T14:20:25Z,5,psp,"Population, Space and Place",5,1,2014,89,17.8,6.6
47,2024-01-05T14:20:25Z,6,ejp,European Journal of Population,5,1,2014,89,17.8,6.6
47,2024-01-05T14:20:25Z,7,jmf,Journal of Marriage and Family,5,1,2014,89,17.8,6.6
62,2024-01-05T17:04:55Z,1,pdr,Population and Development Review,11,2,2016,244,22.181818181818183,3.909090909090909
62,2024-01-05T17:04:55Z,2,d,Demography,11,2,2016,244,22.181818181818183,3.909090909090909
62,2024-01-05T17:04:55Z,3,dr,Demographic Research,11,2,2016,244,22.181818181818183,3.909090909090909
62,2024-01-05T17:04:55Z,4,ps,Population Studies,11,2,2016,244,22.181818181818183,3.909090909090909
62,2024-01-05T17:04:55Z,5,p,Population,11,2,2016,244,22.181818181818183,3.909090909090909
62,2024-01-05T17:04:55Z,6,prpr,Population Research and Policy Review,11,2,2016,244,22.181818181818183,3.909090909090909
62,2024-01-05T17:04:55Z,7,ejp,European Journal of Population,11,2,2016,244,22.181818181818183,3.909090909090909
140,2024-01-05T17:41:30Z,1,d,Demography,9,4,2015,199,22.11111111111111,4.444444444444445
140,2024-01-05T17:41:30Z,2,ps,Population Studies,9,4,2015,199,22.11111111111111,4.444444444444445
140,2024-01-05T17:41:30Z,3,imr,international migration review,9,4,2015,199,22.11111111111111,4.444444444444445
140,2024-01-05T17:41:30Z,4,pdr,Population and Development Review,9,4,2015,199,22.11111111111111,4.444444444444445
140,2024-01-05T17:41:30Z,5,ejp,European Journal of Population,9,4,2015,199,22.11111111111111,4.444444444444445
140,2024-01-05T17:41:30Z,6,p,Population,9,4,2015,199,22.11111111111111,4.444444444444445
140,2024-01-05T17:41:30Z,7,dr,Demographic Research,9,4,2015,199,22.11111111111111,4.444444444444445
431,2024-01-05T23:19:50Z,1,d,Demography,2,2,2021,6,3,2
431,2024-01-05T23:19:50Z,2,pdr,Population and Development Review,2,2,2021,6,3,2
431,2024-01-05T23:19:50Z,3,dr,Demographic Research,2,2,2021,6,3,2
431,2024-01-05T23:19:50Z,4,prpr,Population Research and Policy Review,2,2,2021,6,3,2
447,2024-01-06T14:56:10Z,1,d,Demography,7,3,2021,13,1.8571428571428572,0.7142857142857143
447,2024-01-06T14:56:10Z,2,pdr,Population and Development Review,7,3,2021,13,1.8571428571428572,0.7142857142857143
447,2024-01-06T14:56:10Z,3,ps,Population Studies,7,3,2021,13,1.8571428571428572,0.7142857142857143
447,2024-01-06T14:56:10Z,4,ejp,European Journal of Population,7,3,2021,13,1.8571428571428572,0.7142857142857143
447,2024-01-06T14:56:10Z,5,dr,Demographic Research,7,3,2021,13,1.8571428571428572,0.7142857142857143
447,2024-01-06T14:56:10Z,6,g,Genus,7,3,2021,13,1.8571428571428572,0.7142857142857143
447,2024-01-06T14:56:10Z,7,psp,"Population, Space and Place",7,3,2021,13,1.8571428571428572,0.7142857142857143
429,2024-01-07T21:59:19Z,1,d,Demography,5,NA,2022,11,2.2,0.6
429,2024-01-07T21:59:19Z,2,pdr,Population and Development Review,5,NA,2022,11,2.2,0.6
429,2024-01-07T21:59:19Z,3,prpr,Population Research and Policy Review,5,NA,2022,11,2.2,0.6
429,2024-01-07T21:59:19Z,4,dr,Demographic Research,5,NA,2022,11,2.2,0.6
421,2024-01-08T00:58:06Z,1,pdr,Population and Development Review,12,5,2014,296,24.666666666666668,6
421,2024-01-08T00:58:06Z,2,d,Demography,12,5,2014,296,24.666666666666668,6
421,2024-01-08T00:58:06Z,3,ps,Population Studies,12,5,2014,296,24.666666666666668,6
421,2024-01-08T00:58:06Z,4,psp,"Population, Space and Place",12,5,2014,296,24.666666666666668,6
421,2024-01-08T00:58:06Z,5,jfs,Journal of Family Studies,12,5,2014,296,24.666666666666668,6
421,2024-01-08T00:58:06Z,6,dr,Demographic Research,12,5,2014,296,24.666666666666668,6
421,2024-01-08T00:58:06Z,7,aa,Age and Ageing,12,5,2014,296,24.666666666666668,6
312,2024-01-08T08:47:40Z,1,d,Demography,5,NA,2019,95,19,2.6
312,2024-01-08T08:47:40Z,2,pdr,Population and Development Review,5,NA,2019,95,19,2.6
312,2024-01-08T08:47:40Z,3,ps,Population Studies,5,NA,2019,95,19,2.6
312,2024-01-08T08:47:40Z,4,pe,Population and Environment,5,NA,2019,95,19,2.6
312,2024-01-08T08:47:40Z,5,sfp,Studies in Family Planning,5,NA,2019,95,19,2.6
312,2024-01-08T08:47:40Z,6,prpr,Population Research and Policy Review,5,NA,2019,95,19,2.6
312,2024-01-08T08:47:40Z,7,dr,Demographic Research,5,NA,2019,95,19,2.6
218,2024-01-08T09:30:03Z,1,pdr,Population and Development Review,3,3,2017,60,20,5
218,2024-01-08T09:30:03Z,2,d,Demography,3,3,2017,60,20,5
218,2024-01-08T09:30:03Z,3,ejp,European Journal of Population,3,3,2017,60,20,5
218,2024-01-08T09:30:03Z,4,dr,Demographic Research,3,3,2017,60,20,5
254,2024-01-08T10:43:59Z,1,d,Demography,11,NA,2016,210,19.09090909090909,3.727272727272727
254,2024-01-08T10:43:59Z,2,ps,Population Studies,11,NA,2016,210,19.09090909090909,3.727272727272727
254,2024-01-08T10:43:59Z,3,pdr,Population and Development Review,11,NA,2016,210,19.09090909090909,3.727272727272727
254,2024-01-08T10:43:59Z,4,jmf,Journal of Marriage and Family,11,NA,2016,210,19.09090909090909,3.727272727272727
254,2024-01-08T10:43:59Z,5,ejp,European Journal of Population,11,NA,2016,210,19.09090909090909,3.727272727272727
254,2024-01-08T10:43:59Z,6,dr,Demographic Research,11,NA,2016,210,19.09090909090909,3.727272727272727
254,2024-01-08T10:43:59Z,7,psp,"Population, Space and Place",11,NA,2016,210,19.09090909090909,3.727272727272727
54,2024-01-08T11:37:46Z,1,pdr,Population and Development Review,12,4,2014,214,17.833333333333332,4.333333333333333
54,2024-01-08T11:37:46Z,2,d,Demography,12,4,2014,214,17.833333333333332,4.333333333333333
54,2024-01-08T11:37:46Z,3,ps,Population Studies,12,4,2014,214,17.833333333333332,4.333333333333333
54,2024-01-08T11:37:46Z,4,p,Population,12,4,2014,214,17.833333333333332,4.333333333333333
54,2024-01-08T11:37:46Z,5,ejp,European Journal of Population,12,4,2014,214,17.833333333333332,4.333333333333333
54,2024-01-08T11:37:46Z,6,dr,Demographic Research,12,4,2014,214,17.833333333333332,4.333333333333333
165,2024-01-08T12:25:00Z,1,d,Demography,3,2,2015,67,22.333333333333332,6.666666666666667
165,2024-01-08T12:25:00Z,2,ejp,European Journal of Population,3,2,2015,67,22.333333333333332,6.666666666666667
165,2024-01-08T12:25:00Z,3,dr,Demographic Research,3,2,2015,67,22.333333333333332,6.666666666666667
165,2024-01-08T12:25:00Z,4,hr,Health Reports,3,2,2015,67,22.333333333333332,6.666666666666667
165,2024-01-08T12:25:00Z,5,imr,international migration review,3,2,2015,67,22.333333333333332,6.666666666666667
165,2024-01-08T12:25:00Z,6,prpr,Population Research and Policy Review,3,2,2015,67,22.333333333333332,6.666666666666667
165,2024-01-08T12:25:00Z,7,ps,Population Studies,3,2,2015,67,22.333333333333332,6.666666666666667
361,2024-01-08T18:00:17Z,1,d,Demography,7,NA,2016,86,12.285714285714286,4.142857142857143
361,2024-01-08T18:00:17Z,2,dr,Demographic Research,7,NA,2016,86,12.285714285714286,4.142857142857143
361,2024-01-08T18:00:17Z,3,ejp,European Journal of Population,7,NA,2016,86,12.285714285714286,4.142857142857143
361,2024-01-08T18:00:17Z,4,pdr,Population and Development Review,7,NA,2016,86,12.285714285714286,4.142857142857143
361,2024-01-08T18:00:17Z,5,prpr,Population Research and Policy Review,7,NA,2016,86,12.285714285714286,4.142857142857143
361,2024-01-08T18:00:17Z,6,ps,Population Studies,7,NA,2016,86,12.285714285714286,4.142857142857143
361,2024-01-08T18:00:17Z,7,psp,"Population, Space and Place",7,NA,2016,86,12.285714285714286,4.142857142857143
104,2024-01-08T23:08:10Z,1,pdr,Population and Development Review,3,1,2015,62,20.666666666666668,5.666666666666667
104,2024-01-08T23:08:10Z,2,d,Demography,3,1,2015,62,20.666666666666668,5.666666666666667
104,2024-01-08T23:08:10Z,3,ps,Population Studies,3,1,2015,62,20.666666666666668,5.666666666666667
104,2024-01-08T23:08:10Z,4,imr,international migration review,3,1,2015,62,20.666666666666668,5.666666666666667
104,2024-01-08T23:08:10Z,5,pe,Population and Environment,3,1,2015,62,20.666666666666668,5.666666666666667
104,2024-01-08T23:08:10Z,6,prpr,Population Research and Policy Review,3,1,2015,62,20.666666666666668,5.666666666666667
104,2024-01-08T23:08:10Z,7,dr,Demographic Research,3,1,2015,62,20.666666666666668,5.666666666666667
278,2024-01-08T23:27:18Z,1,d,Demography,6,3,2015,99,16.5,3.6666666666666665
278,2024-01-08T23:27:18Z,2,dr,Demographic Research,6,3,2015,99,16.5,3.6666666666666665
278,2024-01-08T23:27:18Z,3,pdr,Population and Development Review,6,3,2015,99,16.5,3.6666666666666665
278,2024-01-08T23:27:18Z,4,jmf,Journal of Marriage and Family,6,3,2015,99,16.5,3.6666666666666665
278,2024-01-08T23:27:18Z,5,ps,Population Studies,6,3,2015,99,16.5,3.6666666666666665
278,2024-01-08T23:27:18Z,6,prpr,Population Research and Policy Review,6,3,2015,99,16.5,3.6666666666666665
278,2024-01-08T23:27:18Z,7,sfp,Studies in Family Planning,6,3,2015,99,16.5,3.6666666666666665
432,2024-01-09T00:04:33Z,1,ps,Population Studies,2,NA,2021,7,3.5,1
432,2024-01-09T00:04:33Z,2,dr,Demographic Research,2,NA,2021,7,3.5,1
432,2024-01-09T00:04:33Z,3,pdr,Population and Development Review,2,NA,2021,7,3.5,1
432,2024-01-09T00:04:33Z,4,d,Demography,2,NA,2021,7,3.5,1
432,2024-01-09T00:04:33Z,5,hm,Historical Methods,2,NA,2021,7,3.5,1
432,2024-01-09T00:04:33Z,6,g,Genus,2,NA,2021,7,3.5,1
432,2024-01-09T00:04:33Z,7,hlcs,Historical Life Course Studies,2,NA,2021,7,3.5,1
381,2024-01-09T02:08:43Z,1,d,Demography,2,NA,2021,1,0.5,1.5
381,2024-01-09T02:08:43Z,2,pdr,Population and Development Review,2,NA,2021,1,0.5,1.5
381,2024-01-09T02:08:43Z,3,ps,Population Studies,2,NA,2021,1,0.5,1.5
381,2024-01-09T02:08:43Z,4,psp,"Population, Space and Place",2,NA,2021,1,0.5,1.5
381,2024-01-09T02:08:43Z,5,dr,Demographic Research,2,NA,2021,1,0.5,1.5
381,2024-01-09T02:08:43Z,6,ejp,European Journal of Population,2,NA,2021,1,0.5,1.5
381,2024-01-09T02:08:43Z,7,g,Genus,2,NA,2021,1,0.5,1.5
441,2024-01-09T05:25:21Z,1,d,Demography,3,NA,2017,16,5.333333333333333,3.3333333333333335
441,2024-01-09T05:25:21Z,2,ejp,European Journal of Population,3,NA,2017,16,5.333333333333333,3.3333333333333335
441,2024-01-09T05:25:21Z,3,pdr,Population and Development Review,3,NA,2017,16,5.333333333333333,3.3333333333333335
441,2024-01-09T05:25:21Z,4,dr,Demographic Research,3,NA,2017,16,5.333333333333333,3.3333333333333335
441,2024-01-09T05:25:21Z,5,psp,"Population, Space and Place",3,NA,2017,16,5.333333333333333,3.3333333333333335
441,2024-01-09T05:25:21Z,6,imr,international migration review,3,NA,2017,16,5.333333333333333,3.3333333333333335
441,2024-01-09T05:25:21Z,7,ps,Population Studies,3,NA,2017,16,5.333333333333333,3.3333333333333335
354,2024-01-09T08:43:28Z,1,d,Demography,2,NA,2016,26,13,4
354,2024-01-09T08:43:28Z,2,pdr,Population and Development Review,2,NA,2016,26,13,4
354,2024-01-09T08:43:28Z,3,ps,Population Studies,2,NA,2016,26,13,4
354,2024-01-09T08:43:28Z,4,jmf,Journal of Marriage and Family,2,NA,2016,26,13,4
354,2024-01-09T08:43:28Z,5,alcr,Advances in Life Course Research,2,NA,2016,26,13,4
354,2024-01-09T08:43:28Z,6,psp,"Population, Space and Place",2,NA,2016,26,13,4
354,2024-01-09T08:43:28Z,7,imr,international migration review,2,NA,2016,26,13,4
385,2024-01-09T09:11:07Z,1,d,Demography,2,2,2018,15,7.5,2.5
385,2024-01-09T09:11:07Z,2,pdr,Population and Development Review,2,2,2018,15,7.5,2.5
385,2024-01-09T09:11:07Z,3,ejp,European Journal of Population,2,2,2018,15,7.5,2.5
385,2024-01-09T09:11:07Z,4,dr,Demographic Research,2,2,2018,15,7.5,2.5
385,2024-01-09T09:11:07Z,5,ps,Population Studies,2,2,2018,15,7.5,2.5
71,2024-01-09T10:09:11Z,1,dr,Demographic Research,2,2,2018,8,4,4
71,2024-01-09T10:09:11Z,2,jpe,Journal of Population Economics,2,2,2018,8,4,4
71,2024-01-09T10:09:11Z,3,ejp,European Journal of Population,2,2,2018,8,4,4
71,2024-01-09T10:09:11Z,4,d,Demography,2,2,2018,8,4,4
71,2024-01-09T10:09:11Z,5,prpr,Population Research and Policy Review,2,2,2018,8,4,4
71,2024-01-09T10:09:11Z,6,ps,Population Studies,2,2,2018,8,4,4
71,2024-01-09T10:09:11Z,7,pdr,Population and Development Review,2,2,2018,8,4,4
130,2024-01-09T11:00:06Z,1,psp,"Population, Space and Place",3,NA,2010,81,27,5.666666666666667
130,2024-01-09T11:00:06Z,2,jems,Journal of Ethnic and Migration Studies,3,NA,2010,81,27,5.666666666666667
130,2024-01-09T11:00:06Z,3,p,Population,3,NA,2010,81,27,5.666666666666667
453,2024-01-09T12:23:43Z,1,d,Demography,3,1,2021,6,2,1.6666666666666667
453,2024-01-09T12:23:43Z,2,dr,Demographic Research,3,1,2021,6,2,1.6666666666666667
453,2024-01-09T12:23:43Z,3,ps,Population Studies,3,1,2021,6,2,1.6666666666666667
453,2024-01-09T12:23:43Z,4,g,Genus,3,1,2021,6,2,1.6666666666666667
453,2024-01-09T12:23:43Z,5,ejp,European Journal of Population,3,1,2021,6,2,1.6666666666666667
453,2024-01-09T12:23:43Z,6,p,Population,3,1,2021,6,2,1.6666666666666667
453,2024-01-09T12:23:43Z,7,pdr,Population and Development Review,3,1,2021,6,2,1.6666666666666667
34,2024-01-09T13:12:16Z,1,d,Demography,5,3,2015,73,14.6,4.6
34,2024-01-09T13:12:16Z,2,pdr,Population and Development Review,5,3,2015,73,14.6,4.6
34,2024-01-09T13:12:16Z,3,dr,Demographic Research,5,3,2015,73,14.6,4.6
34,2024-01-09T13:12:16Z,4,ps,Population Studies,5,3,2015,73,14.6,4.6
34,2024-01-09T13:12:16Z,5,ejp,European Journal of Population,5,3,2015,73,14.6,4.6
34,2024-01-09T13:12:16Z,6,psp,"Population, Space and Place",5,3,2015,73,14.6,4.6
34,2024-01-09T13:12:16Z,7,sfp,Studies in Family Planning,5,3,2015,73,14.6,4.6
317,2024-01-09T14:13:36Z,1,ejp,European Journal of Population,5,NA,2014,89,17.8,5
317,2024-01-09T14:13:36Z,2,psp,"Population, Space and Place",5,NA,2014,89,17.8,5
317,2024-01-09T14:13:36Z,3,d,Demography,5,NA,2014,89,17.8,5
317,2024-01-09T14:13:36Z,4,dr,Demographic Research,5,NA,2014,89,17.8,5
317,2024-01-09T14:13:36Z,5,g,Genus,5,NA,2014,89,17.8,5
317,2024-01-09T14:13:36Z,6,cps,Comparative Population Studies,5,NA,2014,89,17.8,5
359,2024-01-09T15:16:40Z,1,d,Demography,6,5,2017,169,28.166666666666668,3
359,2024-01-09T15:16:40Z,2,pdr,Population and Development Review,6,5,2017,169,28.166666666666668,3
359,2024-01-09T15:16:40Z,3,dr,Demographic Research,6,5,2017,169,28.166666666666668,3
359,2024-01-09T15:16:40Z,4,ejp,European Journal of Population,6,5,2017,169,28.166666666666668,3
359,2024-01-09T15:16:40Z,5,ps,Population Studies,6,5,2017,169,28.166666666666668,3
359,2024-01-09T15:16:40Z,6,alcr,Advances in Life Course Research,6,5,2017,169,28.166666666666668,3
359,2024-01-09T15:16:40Z,7,g,Genus,6,5,2017,169,28.166666666666668,3
39,2024-01-09T18:31:30Z,1,d,Demography,3,3,2015,35,11.666666666666666,3
39,2024-01-09T18:31:30Z,2,pdr,Population and Development Review,3,3,2015,35,11.666666666666666,3
39,2024-01-09T18:31:30Z,3,ps,Population Studies,3,3,2015,35,11.666666666666666,3
39,2024-01-09T18:31:30Z,4,p,Population,3,3,2015,35,11.666666666666666,3
39,2024-01-09T18:31:30Z,5,dr,Demographic Research,3,3,2015,35,11.666666666666666,3
39,2024-01-09T18:31:30Z,6,prpr,Population Research and Policy Review,3,3,2015,35,11.666666666666666,3
39,2024-01-09T18:31:30Z,7,g,Genus,3,3,2015,35,11.666666666666666,3
313,2024-01-10T11:42:14Z,1,d,Demography,3,NA,2018,23,7.666666666666667,3
313,2024-01-10T11:42:14Z,2,ps,Population Studies,3,NA,2018,23,7.666666666666667,3
313,2024-01-10T11:42:14Z,3,pdr,Population and Development Review,3,NA,2018,23,7.666666666666667,3
313,2024-01-10T11:42:14Z,4,ejp,European Journal of Population,3,NA,2018,23,7.666666666666667,3
313,2024-01-10T11:42:14Z,5,alcr,Advances in Life Course Research,3,NA,2018,23,7.666666666666667,3
313,2024-01-10T11:42:14Z,6,psp,"Population, Space and Place",3,NA,2018,23,7.666666666666667,3
313,2024-01-10T11:42:14Z,7,dr,Demographic Research,3,NA,2018,23,7.666666666666667,3
135,2024-01-10T11:50:46Z,1,d,Demography,6,4,2014,63,10.5,3
135,2024-01-10T11:50:46Z,2,jhr,Journalof Human Resources,6,4,2014,63,10.5,3
135,2024-01-10T11:50:46Z,3,jpe,Journal of Population Economics,6,4,2014,63,10.5,3
135,2024-01-10T11:50:46Z,4,imr,international migration review,6,4,2014,63,10.5,3
212,2024-01-10T11:50:48Z,1,d,Demography,8,5,2015,35,4.375,4.625
212,2024-01-10T11:50:48Z,2,ps,Population Studies,8,5,2015,35,4.375,4.625
212,2024-01-10T11:50:48Z,3,pdr,Population and Development Review,8,5,2015,35,4.375,4.625
212,2024-01-10T11:50:48Z,4,ejp,European Journal of Population,8,5,2015,35,4.375,4.625
212,2024-01-10T11:50:48Z,5,dr,Demographic Research,8,5,2015,35,4.375,4.625
212,2024-01-10T11:50:48Z,6,jpe,Journal of Population Economics,8,5,2015,35,4.375,4.625
212,2024-01-10T11:50:48Z,7,prpr,Population Research and Policy Review,8,5,2015,35,4.375,4.625
214,2024-01-10T11:55:27Z,1,dr,Demographic Research,3,1,2014,32,10.666666666666666,6.666666666666667
214,2024-01-10T11:55:27Z,2,pdr,Population and Development Review,3,1,2014,32,10.666666666666666,6.666666666666667
214,2024-01-10T11:55:27Z,3,g,Genus,3,1,2014,32,10.666666666666666,6.666666666666667
214,2024-01-10T11:55:27Z,4,d,Demography,3,1,2014,32,10.666666666666666,6.666666666666667
214,2024-01-10T11:55:27Z,5,p,Population,3,1,2014,32,10.666666666666666,6.666666666666667
214,2024-01-10T11:55:27Z,6,ps,Population Studies,3,1,2014,32,10.666666666666666,6.666666666666667
214,2024-01-10T11:55:27Z,7,jpr,Journal of Population Research,3,1,2014,32,10.666666666666666,6.666666666666667
108,2024-01-10T11:57:31Z,1,pdr,Population and Development Review,4,4,2016,36,9,4.75
108,2024-01-10T11:57:31Z,2,d,Demography,4,4,2016,36,9,4.75
108,2024-01-10T11:57:31Z,3,ejp,European Journal of Population,4,4,2016,36,9,4.75
108,2024-01-10T11:57:31Z,4,ps,Population Studies,4,4,2016,36,9,4.75
108,2024-01-10T11:57:31Z,5,p,Population,4,4,2016,36,9,4.75
108,2024-01-10T11:57:31Z,6,dr,Demographic Research,4,4,2016,36,9,4.75
108,2024-01-10T11:57:31Z,7,prpr,Population Research and Policy Review,4,4,2016,36,9,4.75
161,2024-01-10T11:59:13Z,1,d,Demography,5,4,2017,44,8.8,4.4
161,2024-01-10T11:59:13Z,2,dr,Demographic Research,5,4,2017,44,8.8,4.4
161,2024-01-10T11:59:13Z,3,psp,"Population, Space and Place",5,4,2017,44,8.8,4.4
161,2024-01-10T11:59:13Z,4,ps,Population Studies,5,4,2017,44,8.8,4.4
161,2024-01-10T11:59:13Z,5,ejp,European Journal of Population,5,4,2017,44,8.8,4.4
161,2024-01-10T11:59:13Z,6,pe,Population and Environment,5,4,2017,44,8.8,4.4
161,2024-01-10T11:59:13Z,7,cps,Comparative Population Studies,5,4,2017,44,8.8,4.4
377,2024-01-10T12:03:58Z,1,s,Science,4,NA,2017,36,9,2.25
377,2024-01-10T12:03:58Z,2,n,Nature,4,NA,2017,36,9,2.25
377,2024-01-10T12:03:58Z,3,pnas,Proceedings of the National Academy of Sciences,4,NA,2017,36,9,2.25
377,2024-01-10T12:03:58Z,4,pdr,Population and Development Review,4,NA,2017,36,9,2.25
377,2024-01-10T12:03:58Z,5,d,Demography,4,NA,2017,36,9,2.25
377,2024-01-10T12:03:58Z,6,jmf,Journal of Marriage and Family,4,NA,2017,36,9,2.25
377,2024-01-10T12:03:58Z,7,jems,Journal of Ethnic and Migration Studies,4,NA,2017,36,9,2.25
257,2024-01-10T12:05:11Z,1,d,Demography,2,2,2020,6,3,2.5
257,2024-01-10T12:05:11Z,2,ejp,European Journal of Population,2,2,2020,6,3,2.5
257,2024-01-10T12:05:11Z,3,p,Population,2,2,2020,6,3,2.5
257,2024-01-10T12:05:11Z,4,prpr,Population Research and Policy Review,2,2,2020,6,3,2.5
257,2024-01-10T12:05:11Z,5,pdr,Population and Development Review,2,2,2020,6,3,2.5
257,2024-01-10T12:05:11Z,6,dr,Demographic Research,2,2,2020,6,3,2.5
257,2024-01-10T12:05:11Z,7,g,Genus,2,2,2020,6,3,2.5
150,2024-01-10T12:07:21Z,1,d,Demography,3,1,2021,10,3.3333333333333335,1
150,2024-01-10T12:07:21Z,2,jde,Journal of Demographic Economics,3,1,2021,10,3.3333333333333335,1
150,2024-01-10T12:07:21Z,3,imr,international migration review,3,1,2021,10,3.3333333333333335,1
150,2024-01-10T12:07:21Z,4,jpe,Journal of Population Economics,3,1,2021,10,3.3333333333333335,1
150,2024-01-10T12:07:21Z,5,dr,Demographic Research,3,1,2021,10,3.3333333333333335,1
150,2024-01-10T12:07:21Z,6,pdr,Population and Development Review,3,1,2021,10,3.3333333333333335,1
150,2024-01-10T12:07:21Z,7,psp,"Population, Space and Place",3,1,2021,10,3.3333333333333335,1
184,2024-01-10T12:11:05Z,1,d,Demography,8,8,2014,125,15.625,4.625
184,2024-01-10T12:11:05Z,2,pdr,Population and Development Review,8,8,2014,125,15.625,4.625
